CustomerID,TotalSpend,PurchaseFrequency,PreferredProduct,IsVIP
7224,11157.85,0.6,Smartphones,1
7225,14221.38,0.89,Laptops,1
7226,3752.65,0.64,Smartphones,1
7227,10690.58,0.7,Smartphones,1
7228,11327.38,1.0,Headphones,1
7229,1915.05,0.33,Smartphones,0
7230,4149.84,0.29,Smartphones,1
7231,8115.35,0.94,Headphones,1
7232,8083.48,0.47,Laptops,0
7233,5331.7,0.5,Smartphones,1
7234,14177.61,0.95,Headphones,1
7235,5104.93,0.69,Smartphones,1
7236,10963.77,1.0,Headphones,1
7237,2445.41,0.28,Smartphones,0
7238,6531.68,0.61,Headphones,0
7239,10130.02,0.7,Headphones,1
7240,549.6,1.0,Smartwatches,0
7241,5753.69,0.85,Headphones,1
7242,4046.13,0.37,Smartphones,0
7243,12430.87,1.0,Smartphones,1
7244,6644.68,0.59,Smartphones,1
7245,3938.83,0.47,Smartphones,1
7246,3280.44,0.31,Headphones,1
7247,6518.92,0.68,Smartphones,1
7248,7070.83,0.65,Smartphones,0
7249,7455.97,0.6,Smartphones,1
7250,12945.23,0.95,Smartphones,1
7251,7581.85,0.77,Headphones,1
7252,14597.26,0.95,Smartphones,1
7253,2812.45,0.4,Smartphones,1
7254,17396.96,1.0,Smartphones,1
7255,6926.31,0.82,Headphones,1
7256,6225.07,0.42,Smartphones,1
7257,14338.76,1.06,Laptops,1
7258,8868.74,0.65,Smartphones,1
7259,1022.79,1.0,Laptops,0
7260,14788.16,1.0,Smartphones,1
7261,1118.36,0.2,Smartphones,0
7262,1197.08,0.18,Smartphones,0
7263,15136.49,1.0,Smartphones,1
7264,2860.49,0.6,Headphones,0
7265,3354.49,0.46,Smartphones,1
7266,10845.87,1.19,Smartphones,1
7267,9560.8,0.56,Smartphones,1
7268,7487.42,0.74,Smartphones,1
7269,14293.17,0.79,Laptops,1
7270,7088.86,0.59,Smartphones,0
7271,2426.46,0.29,Smartphones,0
7272,1557.21,0.29,Smartphones,0
7273,14542.29,0.9,Headphones,1
7274,5982.0,0.6,Smartphones,1
7275,14495.34,0.89,Smartphones,1
7276,19390.79,1.0,Smartphones,1
7277,7495.88,0.58,Smartphones,1
7278,4090.53,0.35,Smartphones,1
7279,3977.24,0.37,Smartphones,0
7280,185.4,1.0,Headphones,0
7281,1712.81,0.22,Smartphones,0
7282,2623.19,0.57,Headphones,0
7283,3564.05,0.35,Smartphones,1
7284,9727.63,0.82,Smartphones,1
7285,10898.57,0.95,Smartphones,1
7286,8936.46,0.61,Smartphones,1
7287,11304.84,0.83,Smartphones,1
7288,12923.72,0.55,Laptops,1
7289,1607.08,0.6,Smartphones,0
7290,1002.65,1.0,Smartphones,0
7291,2032.74,1.0,Laptops,0
7292,9326.36,0.71,Laptops,1
7293,9442.08,0.55,Laptops,1
7294,4586.24,0.24,Laptops,1
7295,7297.05,0.53,Smartphones,1
7296,8841.3,0.69,Laptops,1
7297,14640.09,0.9,Smartphones,1
7298,3972.49,0.5,Smartphones,1
7299,7469.37,0.44,Smartphones,1
7300,11261.62,0.75,Smartphones,1
7301,14815.9,1.0,Laptops,0
7302,12839.72,0.8,Smartphones,0
7303,1793.78,0.17,Smartphones,0
7304,12792.56,0.78,Smartphones,1
7305,6253.49,0.79,Smartphones,0
7306,8713.68,0.45,Laptops,1
7307,1494.18,0.38,Smartphones,0
7308,8184.1,0.67,Smartphones,0
7309,2868.45,0.4,Smartphones,0
7310,2743.01,0.67,Smartphones,0
7311,10332.93,0.79,Smartphones,1
7312,2805.97,0.16,Smartphones,0
7313,4546.83,0.42,Smartphones,1
7314,13486.1,1.0,Smartphones,1
7315,15246.92,1.19,Smartphones,1
7316,16838.63,0.9,Smartphones,1
7317,8927.84,0.63,Smartphones,1
7318,4558.2,0.8,Smartphones,1
7319,9134.35,0.61,Smartphones,0
7320,15741.93,0.9,Smartphones,1
7321,9560.84,0.57,Smartphones,1
7322,10761.47,0.94,Smartphones,1
7323,3999.2,0.5,Laptops,1
7324,2645.55,0.25,Smartphones,1
7325,7576.36,0.53,Smartphones,1
7326,9488.74,0.65,Smartphones,1
7327,5483.18,0.5,Laptops,1
7328,7972.95,0.42,Smartphones,1
7329,12183.12,0.85,Smartphones,1
7330,9916.44,0.85,Smartphones,1
7331,900.57,1.0,Smartphones,0
7332,9230.28,0.83,Smartphones,1
7333,3442.08,0.21,Smartphones,1
7334,3074.24,0.64,Headphones,1
7335,7015.82,0.8,Headphones,1
7336,3596.55,0.33,Smartphones,1
7337,12406.32,0.8,Smartphones,1
7338,12191.77,0.83,Smartphones,1
7339,5182.3,0.64,Smartphones,1
7340,2202.28,0.5,Headphones,0
7341,2303.21,0.19,Smartphones,0
7342,1692.17,0.33,Smartphones,0
7343,203.28,1.0,Headphones,0
7344,574.65,0.14,Smartphones,0
7345,6670.36,0.47,Laptops,1
7346,12948.35,1.12,Smartphones,1
7347,6115.14,0.4,Smartphones,0
7348,1009.38,0.23,Headphones,0
7349,7877.98,0.72,Smartphones,1
7350,11675.99,0.81,Smartphones,1
7351,5097.41,0.6,Smartphones,1
7352,8155.47,0.5,Smartphones,1
7353,7362.1,0.61,Smartphones,1
7354,9549.75,0.8,Smartphones,1
7355,224.6,1.0,Smartphones,0
7356,12630.42,0.75,Smartphones,1
7357,12817.07,1.0,Smartphones,1
7358,12625.51,0.9,Smartphones,0
7359,14990.89,0.75,Smartphones,1
7360,2928.04,0.33,Smartphones,0
7361,5076.19,0.54,Smartphones,1
7362,9293.56,1.07,Smartphones,1
7363,9863.89,0.5,Smartphones,1
7364,189.28,1.0,Headphones,0
7365,2030.83,0.27,Smartphones,0
7366,5381.87,0.5,Smartphones,1
7367,16139.88,1.11,Smartphones,1
7368,12479.08,0.9,Smartphones,1
7369,9463.97,0.79,Smartphones,1
7370,8342.05,0.6,Smartphones,1
7371,10408.79,0.8,Smartphones,1
7372,5961.71,0.46,Smartphones,1
7373,9295.17,0.95,Smartphones,1
7374,1711.0,0.23,Smartphones,0
7375,5905.35,0.33,Laptops,1
7376,4150.01,0.5,Smartphones,1
7377,10872.97,1.12,Smartphones,1
7378,1141.96,1.0,Smartphones,0
7379,4478.71,0.19,Smartphones,1
7380,6557.86,0.53,Smartphones,1
7381,8587.27,0.67,Smartphones,1
7382,4089.08,0.89,Smartphones,1
7383,5763.86,0.4,Laptops,1
7384,11107.57,0.82,Smartphones,1
7385,11422.77,0.72,Laptops,1
7386,11673.23,0.7,Smartphones,1
7387,8829.29,0.65,Smartphones,1
7388,4944.55,0.41,Smartphones,0
7389,3178.62,0.5,Smartphones,1
7390,875.97,0.33,Smartphones,0
7391,6426.3,0.55,Smartphones,0
7392,13712.71,0.85,Smartphones,1
7393,15420.63,1.05,Smartphones,1
7394,8829.99,0.61,Smartphones,1
7395,5455.24,0.53,Headphones,1
7396,1987.97,0.25,Smartphones,0
7397,10680.6,0.37,Laptops,1
7398,2146.7,0.28,Headphones,0
7399,16805.87,0.9,Smartphones,1
7400,1819.8,0.33,Smartphones,0
7401,6823.14,0.69,Smartphones,1
7402,12972.65,0.95,Headphones,1
7403,2528.57,0.38,Headphones,0
7404,10073.87,0.65,Smartphones,1
7405,12326.73,0.8,Smartphones,1
7406,3378.45,0.33,Smartphones,1
7407,9221.7,0.65,Smartphones,1
7408,7402.25,0.85,Smartphones,1
7409,11547.99,0.89,Smartphones,1
7410,3496.33,0.55,Smartphones,1
7411,2301.64,0.29,Smartphones,0
7412,15036.4,0.7,Smartphones,1
7413,9589.51,0.7,Smartphones,1
7414,3265.65,0.25,Smartphones,1
7415,9733.61,0.68,Smartphones,1
7416,5494.45,0.44,Headphones,1
7417,10129.52,0.79,Headphones,0
7418,5458.67,0.56,Smartphones,1
7419,12665.95,0.95,Smartphones,1
7420,7276.45,0.7,Headphones,1
7421,5123.79,0.4,Smartphones,0
7422,2578.57,0.37,Headphones,0
7423,11578.62,0.79,Smartphones,0
7424,13783.3,0.9,Smartphones,1
7425,8953.99,0.61,Headphones,1
7426,5624.42,0.42,Smartphones,0
7427,4146.54,0.29,Smartphones,1
7428,3686.69,0.39,Headphones,1
7429,13772.12,1.27,Headphones,1
7430,2823.64,0.22,Laptops,0
7431,7574.53,0.8,Smartphones,1
7432,14226.14,0.94,Smartphones,1
7433,1302.83,0.67,Laptops,0
7434,2743.09,0.19,Laptops,0
7435,3497.97,0.4,Laptops,1
7436,5277.5,0.71,Laptops,1
7437,8368.04,1.0,Laptops,1
7438,9601.79,0.88,Headphones,0
7439,628.11,1.0,Smartphones,0
7440,5003.7,0.28,Laptops,1
7441,2953.34,0.38,Smartphones,0
7442,8193.42,0.55,Smartphones,1
7443,13305.93,1.0,Smartphones,0
7444,16950.85,1.06,Laptops,1
7445,2354.73,0.31,Smartphones,0
7446,17920.48,0.95,Smartphones,1
7447,9493.35,0.67,Smartphones,1
7448,9667.75,0.53,Smartphones,1
7449,13542.89,0.89,Smartphones,1
7450,415.96,0.15,Headphones,0
7451,7781.49,0.56,Smartphones,1
7452,1503.25,0.2,Smartphones,0
7453,9767.04,1.0,Smartphones,1
7454,10629.43,1.0,Smartphones,1
7455,4626.68,0.32,Smartphones,1
7456,5156.24,0.4,Headphones,1
7457,1737.09,0.38,Smartphones,0
7458,12832.29,0.84,Smartphones,1
7459,6219.73,0.6,Smartphones,1
7460,13641.07,0.72,Smartphones,1
7461,5312.87,0.36,Laptops,1
7462,5123.18,0.53,Headphones,1
7463,5192.01,0.33,Smartphones,1
7464,12991.17,0.6,Smartphones,1
7465,10538.16,0.8,Headphones,1
7466,4416.49,0.3,Smartphones,1
7467,6913.12,0.6,Smartphones,1
7468,8153.86,0.47,Smartphones,1
7469,6863.36,0.42,Smartphones,1
7470,2030.07,0.29,Smartphones,0
7471,6159.23,0.61,Smartphones,1
7472,327.82,1.0,Headphones,0
7473,12717.35,0.94,Smartphones,1
7474,4625.0,0.38,Smartphones,1
7475,13782.18,1.0,Smartphones,0
7476,2325.65,0.38,Smartphones,0
7477,4559.89,1.5,Laptops,1
7478,7805.57,0.67,Smartphones,1
7479,6280.95,0.62,Smartphones,1
7480,4086.47,0.43,Headphones,1
7481,13113.54,0.89,Smartphones,1
7482,17451.91,1.0,Headphones,1
7483,415.14,1.0,Headphones,0
7484,12419.52,1.0,Smartphones,1
7485,13137.59,1.0,Smartphones,0
7486,15050.56,0.75,Smartphones,1
7487,4679.62,0.53,Headphones,1
7488,10770.09,0.75,Smartphones,1
7489,8418.0,0.62,Laptops,1
7490,12743.33,1.06,Smartphones,1
7491,3886.55,0.38,Smartphones,1
7492,9422.01,0.53,Laptops,1
7493,5534.49,0.46,Smartphones,1
7494,14677.28,0.9,Smartphones,1
7495,1738.55,0.25,Smartphones,0
7496,10174.63,0.72,Smartphones,0
7497,7503.98,0.64,Laptops,0
7498,5993.92,0.47,Smartphones,1
7499,11273.43,0.75,Smartphones,1
7500,6591.62,0.67,Smartphones,1
7501,8044.6,0.59,Laptops,1
7502,10625.65,0.89,Smartphones,0
7503,11275.65,0.68,Smartphones,1
7504,7388.3,0.56,Smartphones,1
7505,8060.26,0.54,Smartphones,1
7506,15170.98,0.63,Laptops,1
7507,6903.37,0.61,Smartphones,1
7508,4550.92,0.5,Smartphones,1
7509,12326.09,1.06,Smartphones,1
7510,14885.02,1.11,Smartphones,1
7511,1519.11,0.29,Smartphones,0
7512,3388.1,0.22,Laptops,1
7513,7914.52,0.82,Smartphones,1
7514,5799.01,0.58,Smartphones,1
7515,7440.42,0.56,Smartphones,1
7516,4596.42,0.25,Laptops,1
7517,12547.83,0.85,Smartphones,1
7518,2142.75,0.4,Laptops,0
7519,7650.93,0.4,Smartphones,1
7520,12734.6,0.84,Smartphones,1
7521,629.58,0.2,Headphones,0
7522,7642.29,0.41,Laptops,1
7523,2798.21,0.36,Smartphones,0
7524,15091.43,1.0,Smartphones,1
7525,6899.71,0.65,Headphones,1
7526,12461.42,1.0,Smartphones,1
7527,13444.64,1.06,Headphones,1
7528,2646.28,0.27,Smartphones,0
7529,11776.09,0.75,Smartphones,1
7530,10830.19,0.9,Headphones,1
7531,20444.91,1.0,Laptops,1
7532,1510.93,0.4,Headphones,0
7533,21680.69,1.05,Laptops,1
7534,6024.91,0.65,Smartphones,1
7535,2153.46,0.44,Smartphones,0
7536,14707.7,0.84,Smartphones,1
7537,1309.8,1.0,Laptops,0
7538,9111.3,0.45,Laptops,1
7539,6314.63,0.42,Smartphones,0
7540,7320.45,0.65,Headphones,1
7541,11618.43,0.74,Smartphones,1
7542,13514.06,1.0,Smartphones,1
7543,3794.46,0.39,Headphones,1
7544,11644.73,0.75,Smartphones,1
7545,6830.04,0.71,Smartphones,1
7546,1493.25,0.27,Smartphones,0
7547,9165.84,0.67,Smartphones,1
7548,3139.26,0.5,Smartphones,1
7549,1848.55,0.8,Headphones,0
7550,1441.33,0.38,Headphones,0
7551,9441.41,0.89,Smartphones,1
7552,10158.65,0.58,Laptops,1
7553,14092.71,0.95,Smartphones,0
7554,15579.58,0.95,Smartphones,1
7555,4371.84,0.26,Smartphones,1
7556,14262.06,0.8,Smartphones,1
7557,6973.4,0.45,Headphones,1
7558,9277.47,0.72,Smartphones,1
7559,8858.81,0.67,Smartphones,1
7560,2288.21,0.45,Smartphones,0
7561,7393.28,0.47,Smartphones,1
7562,2926.56,0.29,Smartphones,0
7563,9606.69,0.78,Smartphones,1
7564,5247.84,0.35,Smartphones,1
7565,3826.2,0.45,Smartphones,1
7566,1829.71,0.2,Smartphones,0
7567,14676.67,0.89,Smartphones,1
7568,9721.17,0.6,Laptops,1
7569,5552.44,0.27,Laptops,1
7570,7744.6,0.47,Smartphones,1
7571,14745.11,0.84,Smartphones,1
7572,2171.51,1.0,Laptops,0
7573,7818.82,0.6,Smartphones,0
7574,7986.02,0.72,Headphones,1
7575,5066.95,0.58,Smartphones,1
7576,15931.52,1.05,Smartphones,1
7577,8027.58,0.5,Laptops,0
7578,16073.21,0.63,Laptops,0
7579,9810.97,0.67,Laptops,1
7580,15399.6,1.0,Smartphones,1
7581,12535.13,1.0,Smartphones,1
7582,13750.42,1.2,Smartphones,1
7583,8023.4,0.84,Smartphones,1
7584,10473.7,0.82,Headphones,1
7585,5284.22,0.5,Smartphones,1
7586,471.19,0.29,Headphones,1
7587,10464.37,0.78,Smartphones,1
7588,8183.19,0.71,Smartphones,1
7589,3856.62,0.37,Headphones,1
7590,800.53,1.0,Smartphones,1
7591,1904.13,0.2,Smartphones,0
7592,13609.96,1.0,Smartphones,1
7593,2111.44,0.43,Smartphones,0
7594,14363.49,0.95,Smartphones,1
7595,8203.51,0.61,Headphones,1
7596,702.11,0.5,Smartphones,0
7597,8016.67,0.61,Smartphones,1
7598,13586.13,1.0,Smartphones,1
7599,8894.87,0.87,Smartphones,1
7600,2613.04,0.19,Smartphones,0
7601,12083.0,0.95,Smartphones,1
7602,4808.81,0.5,Smartphones,1
7603,1436.78,2.0,Smartphones,1
7604,7408.07,0.94,Headphones,0
7605,10249.73,0.79,Headphones,1
7606,15690.35,1.05,Smartphones,1
7607,3866.26,0.33,Laptops,1
7608,4922.3,0.47,Smartphones,1
7609,2398.63,0.6,Smartphones,0
7610,3018.62,0.29,Smartphones,1
7611,6995.48,0.5,Smartphones,1
7612,14417.86,1.11,Smartphones,1
7613,11010.25,1.06,Smartphones,1
7614,4346.35,0.36,Smartphones,1
7615,2457.15,0.21,Smartphones,0
7616,7509.47,0.44,Smartphones,1
7617,13707.61,0.65,Smartphones,1
7618,4347.42,0.58,Smartphones,1
7619,1337.72,0.14,Smartphones,0
7620,11350.05,0.75,Smartphones,1
7621,5734.67,0.5,Smartphones,1
7622,18758.62,1.0,Laptops,1
7623,13273.74,0.95,Smartphones,1
7624,8462.07,0.56,Smartphones,1
7625,10809.2,0.8,Smartphones,1
7626,11021.82,0.84,Smartphones,1
7627,9033.1,0.73,Smartphones,1
7628,2113.09,0.67,Smartphones,0
7629,9324.5,0.77,Laptops,1
7630,9350.4,1.27,Smartphones,1
7631,4238.31,0.54,Smartphones,1
7632,8042.52,0.47,Smartphones,1
7633,9801.3,0.8,Smartphones,1
7634,9228.89,1.0,Smartphones,1
7635,5310.16,0.43,Smartphones,1
7636,4253.47,0.56,Laptops,1
7637,8361.15,0.8,Smartphones,0
7638,8076.65,0.61,Smartphones,1
7639,13242.13,0.94,Smartphones,1
7640,3487.53,0.27,Smartphones,1
7641,2418.61,0.83,Headphones,0
7642,8467.67,0.58,Smartphones,1
7643,6000.42,0.82,Headphones,1
7644,9545.19,0.8,Smartphones,1
7645,3708.41,0.26,Headphones,1
7646,5215.54,0.55,Smartphones,1
7647,12840.84,0.42,Laptops,1
7648,1830.87,0.17,Smartphones,1
7649,4505.53,0.5,Laptops,1
7650,10000.85,0.82,Smartphones,1
7651,14626.78,0.8,Smartphones,1
7652,846.22,1.0,Smartphones,0
7653,12593.34,0.75,Smartphones,1
7654,5463.08,0.4,Laptops,1
7655,9599.09,1.0,Smartphones,1
7656,5842.28,0.7,Smartphones,1
7657,11552.49,0.68,Smartphones,1
7658,7722.17,0.85,Smartphones,0
7659,8092.86,0.72,Smartphones,1
7660,994.4,0.38,Smartphones,0
7661,4763.23,0.83,Smartphones,1
7662,18369.87,1.12,Smartphones,1
7663,2762.78,0.3,Headphones,0
7664,15518.32,1.11,Smartphones,1
7665,12628.55,1.0,Smartphones,0
7666,10569.14,0.76,Smartphones,1
7667,10786.64,0.61,Smartphones,1
7668,3727.2,0.42,Laptops,1
7669,8241.19,0.61,Smartphones,1
7670,1461.5,1.0,Laptops,0
7671,8553.8,0.63,Headphones,1
7672,8195.83,0.74,Smartphones,1
7673,1723.3,1.0,Laptops,0
7674,1119.45,0.21,Smartphones,0
7675,6962.12,0.5,Headphones,1
7676,10246.42,0.9,Smartphones,1
7677,3781.07,0.4,Smartphones,1
7678,16924.0,1.0,Smartphones,1
7679,2950.23,0.33,Smartphones,0
7680,12575.88,0.95,Smartphones,1
7681,11600.03,1.06,Smartphones,1
7682,3818.29,0.42,Smartphones,1
7683,8829.99,1.13,Headphones,1
7684,15014.14,0.78,Smartphones,1
7685,15870.45,1.05,Laptops,1
7686,1288.39,0.25,Smartphones,0
7687,425.9,1.0,Tablets,0
7688,11289.51,0.84,Headphones,1
7689,3342.97,0.42,Headphones,1
7690,11230.82,0.9,Smartphones,1
7691,7194.15,0.89,Smartphones,1
7692,5861.67,0.56,Headphones,1
7693,10360.88,0.75,Smartphones,1
7694,11563.97,1.06,Smartphones,1
7695,15781.2,0.79,Smartphones,1
7696,7069.19,0.42,Smartphones,1
7697,11183.19,1.0,Smartphones,1
7698,11810.01,0.85,Smartphones,0
7699,3563.17,0.43,Headphones,1
7700,13355.03,0.95,Smartphones,1
7701,262.32,1.0,Headphones,0
7702,6479.79,0.47,Smartphones,1
7703,2209.07,0.15,Smartphones,0
7704,11084.58,1.12,Smartphones,1
7705,4952.7,0.43,Smartphones,1
7706,7898.31,0.83,Smartphones,1
7707,8848.17,0.58,Smartphones,0
7708,10332.45,0.79,Smartphones,1
7709,10091.51,1.08,Smartphones,0
7710,10000.47,0.85,Smartphones,1
7711,15485.9,1.11,Smartphones,0
7712,9459.03,0.86,Smartphones,1
7713,11476.42,0.74,Smartphones,1
7714,4589.8,0.4,Smartphones,1
7715,11892.97,0.9,Smartphones,1
7716,18035.3,1.06,Smartphones,0
7717,539.49,1.0,Smartphones,0
7718,12590.52,1.0,Smartphones,1
7719,15864.11,0.9,Laptops,1
7720,2845.85,0.3,Smartphones,0
7721,20579.75,1.0,Laptops,1
7722,15149.26,0.76,Smartphones,1
7723,9664.67,0.8,Smartphones,0
7724,1490.83,0.14,Smartphones,0
7725,1178.63,1.0,Smartphones,0
7726,7173.79,0.55,Headphones,0
7727,8855.01,0.5,Smartphones,1
7728,75.47,1.0,Headphones,0
7729,7309.46,0.61,Smartphones,1
7730,5749.44,0.5,Smartphones,1
7731,15141.37,1.11,Smartphones,0
7732,8307.83,0.65,Smartphones,1
7733,828.89,1.0,Smartphones,0
7734,15672.09,1.0,Smartphones,1
7735,4877.41,0.47,Headphones,1
7736,11461.54,0.61,Smartphones,1
7737,6797.92,0.56,Smartphones,1
7738,11868.91,0.89,Smartphones,0
7739,3332.39,0.33,Headphones,1
7740,5574.28,0.44,Headphones,1
7741,3950.38,0.4,Smartphones,1
7742,15500.12,1.05,Smartphones,1
7743,1983.19,0.33,Smartphones,0
7744,1817.55,0.17,Headphones,0
7745,7007.34,0.56,Smartphones,1
7746,2427.26,0.45,Headphones,0
7747,6592.4,0.85,Smartphones,1
7748,11239.95,0.94,Smartphones,1
7749,16137.48,0.68,Laptops,1
7750,9766.85,0.67,Smartphones,1
7751,7819.9,0.53,Smartphones,1
7752,11627.27,1.25,Smartphones,1
7753,8474.0,0.53,Smartphones,1
7754,9072.42,0.53,Laptops,1
7755,15129.04,0.95,Smartphones,1
7756,14634.66,1.05,Headphones,1
7757,10464.06,0.84,Headphones,1
7758,2437.69,0.3,Laptops,0
7759,3697.45,0.5,Laptops,0
7760,2665.99,0.57,Smartphones,1
7761,4219.64,0.28,Smartphones,1
7762,747.02,1.0,Laptops,0
7763,15323.26,0.95,Smartphones,1
7764,6196.65,0.47,Smartphones,0
7765,4314.89,0.35,Smartphones,1
7766,7525.65,0.84,Headphones,1
7767,15123.34,0.9,Laptops,1
7768,1096.46,0.1,Smartphones,1
7769,5576.22,0.47,Headphones,1
7770,2044.8,0.38,Headphones,0
7771,10092.46,0.72,Smartphones,1
7772,10906.83,0.68,Smartphones,1
7773,7836.86,0.7,Smartphones,1
7774,15126.31,1.0,Smartphones,1
7775,9748.47,0.79,Smartphones,1
7776,1943.29,0.38,Smartphones,0
7777,17586.16,0.95,Smartphones,1
7778,552.85,1.0,Smartwatches,0
7779,6102.94,0.32,Smartphones,1
7780,5460.82,0.58,Headphones,1
7781,6624.76,0.74,Smartphones,1
7782,4165.39,0.5,Laptops,1
7783,13783.29,1.05,Smartphones,1
7784,7932.29,0.58,Smartphones,1
7785,16407.89,0.84,Laptops,1
7786,15650.53,1.06,Smartphones,1
7787,8347.65,0.58,Smartphones,0
7788,2402.09,0.36,Smartphones,0
7789,13513.15,0.9,Smartphones,1
7790,14711.92,0.9,Smartphones,1
7791,18358.49,1.05,Laptops,1
7792,2679.49,0.28,Smartphones,0
7793,10646.76,0.74,Smartphones,1
7794,7987.82,0.68,Smartphones,1
7795,408.06,0.14,Headphones,0
7796,11001.23,0.87,Smartphones,1
7797,3057.55,0.23,Smartphones,1
7798,10408.82,0.74,Smartphones,1
7799,13706.82,1.05,Smartphones,1
7800,1071.49,0.14,Smartphones,0
7801,2358.53,0.21,Smartphones,0
7802,7776.66,0.75,Smartphones,0
7803,9861.79,1.0,Smartphones,1
7804,9878.7,0.78,Smartphones,1
7805,2730.8,0.28,Headphones,0
7806,5103.39,0.44,Smartphones,1
7807,14908.21,0.84,Laptops,1
7808,2276.39,0.17,Laptops,0
7809,1074.46,0.19,Smartphones,1
7810,5878.26,0.42,Smartphones,1
7811,18087.49,0.95,Smartphones,1
7812,11804.22,1.0,Tablets,1
7813,9279.29,0.6,Laptops,0
7814,1062.64,1.0,Smartphones,1
7815,2807.97,0.19,Smartphones,0
7816,18091.47,1.12,Smartphones,1
7817,5472.86,0.41,Laptops,1
7818,6983.93,0.75,Smartphones,1
7819,5037.8,0.42,Smartphones,1
7820,5842.26,0.63,Headphones,0
7821,2214.22,0.46,Headphones,0
7822,3707.13,0.35,Smartphones,0
7823,7846.2,0.83,Smartphones,1
7824,15926.69,0.94,Smartphones,1
7825,993.97,0.22,Laptops,0
7826,10401.89,0.8,Headphones,1
7827,6230.82,0.65,Smartphones,1
7828,601.91,1.0,Laptops,0
7829,2420.31,0.5,Smartphones,0
7830,15130.55,0.89,Smartphones,1
7831,4482.1,0.44,Laptops,1
7832,12883.25,1.18,Smartphones,1
7833,8952.2,0.69,Smartphones,1
7834,3560.4,0.24,Smartphones,1
7835,192.06,1.0,Headphones,0
7836,2576.45,0.22,Smartphones,0
7837,5731.89,0.29,Smartphones,1
7838,7631.11,0.69,Smartphones,1
7839,10064.83,0.75,Laptops,1
7840,3059.14,0.31,Headphones,1
7841,13141.15,0.76,Smartphones,1
7842,11027.64,0.83,Smartphones,1
7843,5213.93,0.64,Smartphones,1
7844,13059.11,1.0,Laptops,1
7845,2526.14,1.0,Headphones,0
7846,1227.3,0.25,Headphones,0
7847,1483.55,2.0,Smartphones,1
7848,1421.71,0.2,Headphones,1
7849,3838.72,0.32,Smartphones,1
7850,867.89,0.67,Laptops,0
7851,3379.57,0.32,Smartphones,1
7852,12696.07,0.75,Smartphones,1
7853,2737.94,0.33,Smartphones,0
7854,2985.97,0.36,Headphones,0
7855,12438.17,0.9,Smartphones,1
7856,5502.68,0.43,Laptops,1
7857,14822.58,0.9,Smartphones,1
7858,660.76,1.0,Smartphones,0
7859,6592.58,0.53,Smartphones,1
7860,4509.91,0.26,Smartphones,0
7861,3092.27,0.45,Smartphones,1
7862,14903.01,1.0,Headphones,1
7863,13523.97,0.85,Smartphones,0
7864,9748.2,0.47,Laptops,1
7865,12932.31,1.0,Smartphones,1
7866,13462.1,1.06,Smartphones,1
7867,8997.64,0.6,Smartphones,1
7868,5878.05,0.58,Headphones,1
7869,1132.5,0.2,Headphones,0
7870,13237.48,1.18,Smartphones,1
7871,6876.42,0.5,Smartphones,1
7872,2093.43,0.25,Smartphones,0
7873,7708.79,0.86,Smartphones,1
7874,13194.16,0.95,Laptops,1
7875,1742.22,0.38,Laptops,0
7876,15731.66,1.0,Smartphones,1
7877,8214.02,0.67,Smartphones,1
7878,3948.77,0.5,Headphones,1
7879,12039.16,0.79,Laptops,1
7880,10071.15,0.68,Smartphones,1
7881,10567.41,0.8,Smartphones,1
7882,10631.78,0.68,Smartphones,1
7883,12086.89,1.2,Smartphones,1
7884,12529.21,1.0,Headphones,1
7885,7654.94,0.45,Smartphones,1
7886,9211.95,0.88,Smartphones,1
7887,4254.95,0.26,Smartphones,1
7888,820.3,1.0,Tablets,0
7889,7640.95,0.5,Smartphones,1
7890,7519.2,0.5,Laptops,1
7891,9506.72,0.7,Smartphones,0
7892,6677.81,0.62,Laptops,0
7893,12841.49,1.05,Smartphones,0
7894,13130.47,0.79,Smartphones,1
7895,13875.6,1.05,Smartphones,1
7896,3899.82,0.62,Smartphones,1
7897,13906.33,0.85,Smartphones,1
7898,3937.34,0.3,Smartphones,1
7899,16728.29,1.05,Smartphones,1
7900,9954.98,0.78,Smartphones,1
7901,8716.71,0.87,Laptops,1
7902,7697.04,0.88,Headphones,1
7903,7415.86,0.47,Smartphones,1
7904,13958.15,0.84,Smartphones,1
7905,7612.96,0.58,Smartphones,1
7906,4000.66,0.44,Smartphones,0
7907,898.22,0.14,Smartphones,0
7908,12278.97,0.94,Smartphones,1
7909,10604.37,0.76,Smartphones,0
7910,10104.63,1.0,Headphones,1
7911,8626.36,0.67,Smartphones,1
7912,15502.13,0.95,Smartphones,1
7913,2565.31,0.11,Smartphones,0
7914,8223.06,0.83,Headphones,1
7915,3861.79,0.2,Smartphones,1
7916,14065.97,1.05,Smartphones,1
7917,9602.49,0.74,Smartphones,1
7918,12498.61,1.0,Smartphones,1
7919,6456.47,0.71,Smartphones,1
7920,15961.21,0.8,Smartphones,1
7921,10636.65,0.68,Smartphones,1
7922,14416.15,0.79,Smartphones,1
7923,1480.84,0.67,Laptops,0
7924,9821.75,0.64,Laptops,1
7925,692.28,0.25,Smartphones,0
7926,3289.9,0.33,Laptops,1
7927,3614.66,0.46,Smartphones,1
7928,934.73,1.0,Tablets,0
7929,323.82,1.0,Smartphones,0
7930,5445.51,0.47,Headphones,1
7931,2357.65,0.33,Headphones,0
7932,1533.62,0.27,Smartphones,0
