CandidateID,YearsExperience,EducationLevel,SkillScore,Certifications,ShouldHire
2253,10,Bachelor’s,78.96,2,1
2254,6,High School,66.65,0,1
2255,9,Master’s,90.19,0,1
2256,3,Bachelor’s,72.86,0,0
2257,0,Master’s,78.99,0,0
2258,0,Bachelor’s,66.3,0,0
2259,4,Master’s,80.61,1,1
2260,9,High School,65.33,0,1
2261,0,Master’s,69.27,0,0
2262,5,Master’s,58.73,0,1
2263,7,Bachelor’s,81.47,0,1
2264,8,Bachelor’s,74.54,0,1
2265,5,High School,65.15,1,1
2266,1,Bachelor’s,58.91,0,0
2267,2,Bachelor’s,62.07,0,1
2268,3,Bachelor’s,58.09,0,0
2269,2,Bachelor’s,71.26,5,0
2270,10,Bachelor’s,68.18,2,1
2271,5,Bachelor’s,61.49,2,0
2272,2,Bachelor’s,84.55,1,1
2273,1,Bachelor’s,75.29,1,0
2274,3,Master’s,77.05,1,0
2275,2,Bachelor’s,68.74,0,0
2276,5,Master’s,77.23,1,1
2277,3,Bachelor’s,61.68,2,0
2278,1,PhD,75.95,0,0
2279,4,Master’s,71.99,2,0
2280,10,Master’s,56.0,1,1
2281,12,Bachelor’s,73.36,1,1
2282,4,High School,63.61,1,1
2283,3,Bachelor’s,61.28,0,0
2284,16,Bachelor’s,81.29,3,1
2285,2,Bachelor’s,79.31,1,0
2286,1,PhD,62.0,1,0
2287,1,Master’s,74.29,0,0
2288,2,Bachelor’s,72.36,0,0
2289,16,High School,73.14,1,1
2290,4,High School,63.24,0,0
2291,0,High School,85.08,0,1
2292,4,Master’s,65.0,5,1
2293,0,High School,66.93,0,0
2294,3,Bachelor’s,69.52,0,0
2295,3,PhD,73.55,0,0
2296,8,Bachelor’s,68.78,1,1
2297,2,Bachelor’s,91.82,1,1
2298,6,Bachelor’s,66.34,0,1
2299,14,High School,90.61,3,1
2300,2,Master’s,88.63,0,1
2301,1,Bachelor’s,68.46,0,0
2302,10,PhD,85.34,2,1
2303,10,Bachelor’s,78.53,0,1
2304,11,Master’s,72.22,1,1
2305,4,Bachelor’s,81.29,0,1
2306,19,Bachelor’s,69.58,0,1
2307,4,High School,70.96,1,0
2308,1,Bachelor’s,72.02,0,0
2309,7,High School,66.28,0,1
2310,2,Master’s,77.81,2,1
2311,4,Bachelor’s,64.82,0,0
2312,2,Bachelor’s,75.11,0,0
2313,2,Master’s,71.19,1,0
2314,1,Bachelor’s,67.93,0,0
2315,2,High School,60.57,0,0
2316,5,High School,61.62,0,1
2317,5,Bachelor’s,69.5,0,1
2318,9,Bachelor’s,84.72,2,1
2319,7,Bachelor’s,62.53,1,1
2320,15,High School,66.92,0,1
2321,0,Master’s,62.55,0,0
2322,11,Master’s,79.69,0,1
2323,5,Bachelor’s,66.68,0,1
2324,2,Bachelor’s,76.53,0,0
2325,1,Bachelor’s,91.69,0,1
2326,4,Master’s,73.34,0,1
2327,2,High School,69.65,0,0
2328,5,Bachelor’s,64.73,0,1
2329,2,Bachelor’s,69.54,0,0
2330,9,High School,71.82,2,1
2331,7,PhD,72.19,2,0
2332,10,Bachelor’s,64.71,2,1
2333,19,Master’s,84.18,1,1
2334,7,Bachelor’s,82.1,1,1
2335,7,Bachelor’s,60.98,0,1
2336,4,Master’s,65.27,0,0
2337,3,Bachelor’s,76.1,0,0
2338,0,High School,74.75,0,0
2339,0,Bachelor’s,74.47,2,0
2340,1,Bachelor’s,81.83,1,0
2341,7,High School,79.44,0,1
2342,10,Bachelor’s,71.95,2,1
2343,1,Bachelor’s,71.83,0,1
2344,3,Master’s,63.76,0,0
2345,1,PhD,63.22,1,0
2346,1,Master’s,79.33,0,0
2347,5,Bachelor’s,81.05,2,1
2348,8,High School,45.23,1,0
2349,12,Bachelor’s,56.68,0,1
2350,17,Bachelor’s,83.08,0,1
2351,10,Master’s,60.57,1,1
2352,5,Bachelor’s,71.0,0,1
2353,5,Bachelor’s,61.22,3,1
2354,5,Bachelor’s,60.15,1,0
2355,3,High School,68.01,1,0
2356,5,Bachelor’s,69.39,0,1
2357,0,Master’s,89.44,1,1
2358,6,Bachelor’s,53.28,1,1
2359,5,Bachelor’s,69.23,1,1
2360,2,Bachelor’s,76.03,1,0
2361,5,Bachelor’s,67.53,0,0
2362,0,Bachelor’s,94.77,1,1
2363,1,High School,48.66,1,0
2364,7,Bachelor’s,54.05,0,1
2365,17,Bachelor’s,75.63,0,0
2366,4,Master’s,55.38,0,0
2367,6,Master’s,94.63,2,1
2368,0,Bachelor’s,50.1,1,0
2369,4,High School,64.19,0,0
2370,10,High School,80.46,2,1
2371,1,Bachelor’s,75.49,0,0
2372,0,Bachelor’s,86.42,3,1
2373,8,Master’s,74.37,0,1
2374,8,Bachelor’s,74.54,1,1
2375,2,Bachelor’s,64.18,0,0
2376,5,Bachelor’s,60.74,0,1
2377,4,High School,79.47,0,0
2378,0,High School,41.12,1,0
2379,0,Bachelor’s,78.18,0,0
2380,5,Bachelor’s,62.05,1,1
2381,6,Bachelor’s,100.0,1,0
2382,17,High School,85.44,1,1
2383,0,Master’s,84.04,2,1
2384,5,High School,65.23,0,1
2385,0,Bachelor’s,61.14,0,0
2386,15,Master’s,71.37,2,1
2387,5,Master’s,77.82,0,1
2388,8,Bachelor’s,70.6,3,1
2389,7,High School,38.25,1,0
2390,8,Master’s,71.83,1,1
2391,0,Bachelor’s,57.04,0,0
2392,10,High School,62.3,3,1
2393,10,Bachelor’s,71.95,1,1
2394,4,PhD,64.14,0,0
2395,0,Bachelor’s,81.14,1,1
2396,2,Bachelor’s,81.24,0,1
2397,3,Bachelor’s,56.86,2,0
2398,8,Bachelor’s,70.4,0,1
2399,10,Bachelor’s,69.35,2,1
2400,13,Master’s,86.63,0,1
2401,2,Bachelor’s,60.7,0,0
2402,0,Bachelor’s,77.41,1,0
2403,0,High School,64.39,0,0
2404,3,Master’s,69.7,0,0
2405,1,Bachelor’s,62.82,1,1
2406,1,High School,77.83,0,0
2407,2,Bachelor’s,61.92,1,1
2408,4,Bachelor’s,74.8,0,0
2409,0,Bachelor’s,72.57,1,0
2410,5,High School,82.86,0,1
2411,4,Master’s,73.81,2,1
2412,4,Bachelor’s,74.21,0,0
2413,4,Master’s,84.71,2,1
2414,3,Bachelor’s,68.52,0,0
2415,2,Master’s,72.53,0,0
2416,5,High School,58.7,0,1
2417,1,Bachelor’s,79.07,0,0
2418,12,Master’s,79.06,0,1
2419,20,Master’s,83.06,2,1
2420,8,Bachelor’s,70.44,0,1
2421,4,High School,73.49,2,0
2422,5,Master’s,78.42,2,1
2423,3,Bachelor’s,77.9,0,0
2424,3,Bachelor’s,70.49,2,0
2425,2,High School,71.12,2,0
2426,3,High School,65.43,1,0
2427,0,High School,74.4,1,0
2428,1,High School,80.93,0,1
2429,7,Bachelor’s,69.66,0,1
2430,5,Master’s,61.44,0,1
2431,1,Bachelor’s,72.06,0,0
2432,5,Bachelor’s,71.62,2,1
2433,5,High School,92.64,0,1
2434,3,High School,70.55,0,0
2435,10,Bachelor’s,73.64,2,0
2436,7,PhD,85.16,0,1
2437,1,High School,66.37,0,0
2438,1,High School,73.08,1,0
2439,18,Master’s,68.61,2,1
2440,2,Bachelor’s,59.2,0,0
2441,13,Bachelor’s,86.18,2,0
2442,0,Bachelor’s,66.82,2,0
2443,0,Bachelor’s,67.68,0,0
2444,2,Master’s,71.58,2,0
2445,8,Master’s,74.8,0,1
2446,5,Master’s,60.3,1,1
2447,5,Bachelor’s,64.56,1,1
2448,5,Master’s,79.27,1,1
2449,5,Bachelor’s,89.94,1,1
2450,0,PhD,77.82,1,0
2451,3,Bachelor’s,90.73,0,1
2452,1,Master’s,79.33,0,0
2453,16,Bachelor’s,50.76,1,1
2454,8,Bachelor’s,57.58,0,1
2455,2,Bachelor’s,64.07,0,0
2456,5,High School,69.77,0,1
2457,0,Master’s,67.24,2,1
2458,17,PhD,100.0,0,1
2459,0,Master’s,79.03,1,0
2460,6,Master’s,80.1,1,1
2461,4,High School,66.96,1,0
2462,2,Bachelor’s,76.48,1,0
2463,4,High School,72.9,0,0
2464,9,Bachelor’s,73.94,0,1
2465,9,Master’s,81.26,1,1
2466,6,Bachelor’s,83.7,0,1
2467,18,Bachelor’s,67.66,2,1
2468,8,Bachelor’s,89.06,0,1
2469,13,Bachelor’s,71.18,0,1
2470,6,Bachelor’s,58.84,2,1
2471,6,Master’s,75.77,1,1
2472,2,High School,63.68,1,0
2473,7,High School,80.74,3,1
2474,3,Bachelor’s,76.58,0,0
2475,1,Master’s,77.75,1,0
2476,0,Bachelor’s,57.65,1,0
2477,2,PhD,87.32,1,1
2478,10,Master’s,80.94,0,1
2479,6,Bachelor’s,55.07,1,1
2480,2,Master’s,82.26,3,1
2481,1,High School,79.93,1,0
2482,1,Master’s,68.76,1,0
2483,3,Master’s,58.88,0,0
2484,3,Master’s,91.71,1,1
2485,9,Bachelor’s,77.19,0,1
2486,11,High School,68.4,2,1
2487,3,Master’s,66.11,0,0
2488,6,PhD,84.03,1,1
2489,1,Master’s,77.67,0,0
2490,4,Master’s,91.79,0,1
2491,4,Bachelor’s,66.27,1,0
2492,5,Master’s,62.51,1,1
2493,4,High School,82.95,0,1
2494,3,Bachelor’s,58.45,0,0
2495,2,Bachelor’s,83.14,2,1
2496,10,High School,69.93,1,1
2497,9,Master’s,94.59,0,1
2498,10,Bachelor’s,64.32,1,1
2499,0,Bachelor’s,64.07,1,0
2500,2,Bachelor’s,55.7,0,0
2501,6,Bachelor’s,70.05,1,1
2502,3,Master’s,84.83,0,1
2503,4,Bachelor’s,61.42,1,1
2504,1,Bachelor’s,81.25,1,1
2505,8,Bachelor’s,52.96,0,0
2506,19,Master’s,85.54,0,0
2507,18,Bachelor’s,69.66,2,1
2508,1,High School,62.02,0,0
2509,4,Bachelor’s,75.36,0,0
2510,5,High School,59.06,0,1
2511,1,Bachelor’s,60.74,1,0
2512,9,Bachelor’s,67.38,1,1
2513,5,Bachelor’s,62.51,1,1
2514,11,Master’s,66.89,1,1
2515,9,Bachelor’s,69.1,0,1
2516,5,Master’s,91.09,2,1
2517,9,Bachelor’s,69.25,1,1
2518,9,High School,64.77,2,1
2519,3,Master’s,88.23,0,1
2520,4,Bachelor’s,64.48,2,0
2521,10,High School,86.71,0,1
2522,10,Bachelor’s,92.05,5,1
2523,8,High School,77.02,1,1
2524,3,Bachelor’s,66.68,0,0
2525,7,High School,65.5,0,1
2526,3,High School,82.88,0,1
2527,2,Bachelor’s,68.55,0,0
2528,5,High School,69.22,1,1
2529,5,Master’s,76.03,0,1
2530,6,Bachelor’s,60.54,1,1
2531,3,Bachelor’s,68.05,0,1
2532,7,Bachelor’s,72.92,0,1
2533,10,Bachelor’s,69.46,1,1
2534,3,Master’s,67.57,0,0
2535,1,High School,80.93,0,0
2536,4,Bachelor’s,68.54,0,0
2537,1,Bachelor’s,56.42,1,1
2538,10,Master’s,60.28,1,0
2539,0,Bachelor’s,66.4,0,0
2540,1,Bachelor’s,90.31,0,1
2541,1,Bachelor’s,63.46,0,0
2542,3,Bachelor’s,91.21,1,0
2543,4,High School,80.77,2,0
2544,3,Bachelor’s,71.78,0,1
2545,3,High School,75.74,1,0
2546,5,High School,65.03,0,1
2547,5,High School,78.35,0,1
2548,0,PhD,61.52,2,0
2549,9,Bachelor’s,53.38,2,1
2550,0,Master’s,66.26,0,0
2551,3,Master’s,82.87,3,1
2552,5,Bachelor’s,74.6,1,1
2553,5,Bachelor’s,65.98,0,1
2554,3,Master’s,45.06,0,0
2555,13,Master’s,77.37,1,1
2556,3,Bachelor’s,68.98,0,0
2557,1,High School,62.07,1,0
2558,4,High School,88.03,0,1
2559,0,Master’s,55.4,1,1
2560,1,Bachelor’s,78.34,0,0
2561,0,PhD,76.87,0,0
2562,0,High School,57.03,1,0
2563,8,Bachelor’s,74.35,0,1
2564,3,High School,80.47,0,1
2565,7,Bachelor’s,96.46,0,1
2566,12,Bachelor’s,82.42,1,1
2567,4,Bachelor’s,63.92,0,0
2568,20,Bachelor’s,86.74,0,1
2569,0,Bachelor’s,70.52,0,0
2570,3,Bachelor’s,71.43,2,0
2571,0,Bachelor’s,74.31,0,1
2572,2,PhD,63.26,2,1
2573,5,Bachelor’s,57.07,3,1
2574,7,Bachelor’s,83.53,1,0
2575,9,Master’s,85.18,1,1
2576,3,Bachelor’s,65.37,0,0
2577,2,PhD,59.47,0,0
2578,4,Bachelor’s,68.79,0,0
2579,0,Bachelor’s,73.47,0,0
2580,5,Bachelor’s,66.63,1,1
2581,2,Bachelor’s,90.36,0,1
2582,1,Bachelor’s,77.54,0,0
2583,1,Master’s,66.93,1,0
2584,2,High School,69.42,4,1
2585,1,Bachelor’s,92.2,2,1
2586,5,Bachelor’s,68.25,1,1
2587,3,High School,68.86,0,0
2588,10,Bachelor’s,69.89,0,1
2589,9,Master’s,81.96,1,1
2590,5,Master’s,64.84,1,1
2591,4,Bachelor’s,50.05,0,0
2592,2,Bachelor’s,72.46,2,0
2593,7,High School,66.17,2,1
2594,6,High School,74.34,1,1
2595,1,Master’s,86.02,1,1
2596,0,High School,58.95,0,0
2597,10,Master’s,76.06,1,0
2598,10,Bachelor’s,77.08,3,1
2599,5,Bachelor’s,76.81,3,1
2600,5,High School,48.57,1,1
2601,0,Bachelor’s,69.97,1,0
2602,6,Master’s,77.23,0,1
2603,3,Master’s,82.59,1,1
2604,11,Bachelor’s,67.72,2,1
2605,1,Bachelor’s,70.15,0,0
2606,2,Bachelor’s,62.27,0,1
2607,0,High School,74.52,2,0
2608,5,Master’s,54.94,1,1
2609,4,High School,70.52,0,0
2610,9,Bachelor’s,71.27,0,1
2611,10,Bachelor’s,73.11,1,1
2612,1,Bachelor’s,72.19,0,0
2613,3,Master’s,68.44,0,0
2614,15,High School,77.02,1,1
2615,1,Bachelor’s,71.58,2,0
2616,4,Bachelor’s,58.23,0,0
2617,0,Bachelor’s,69.6,0,0
2618,0,Master’s,88.88,0,1
2619,8,Bachelor’s,69.48,0,1
2620,1,Bachelor’s,50.59,0,0
2621,4,Bachelor’s,73.11,0,0
2622,3,Master’s,76.08,2,1
2623,0,Master’s,75.03,0,1
2624,3,Bachelor’s,73.64,1,0
2625,6,Bachelor’s,66.13,1,1
2626,2,PhD,67.92,1,0
2627,1,Bachelor’s,75.52,1,0
2628,0,PhD,93.97,4,1
2629,1,Bachelor’s,52.47,2,0
2630,8,Master’s,77.43,0,1
2631,4,Bachelor’s,74.14,1,0
2632,3,Bachelor’s,69.69,0,0
2633,8,Bachelor’s,66.95,0,1
2634,6,Bachelor’s,75.72,0,1
2635,0,Master’s,83.01,0,1
2636,10,Bachelor’s,60.91,0,1
2637,1,Bachelor’s,70.49,0,0
2638,1,Bachelor’s,80.77,1,1
2639,5,Bachelor’s,76.78,0,1
2640,2,Master’s,70.86,1,0
2641,17,Bachelor’s,79.35,1,1
2642,6,Bachelor’s,91.62,1,1
2643,5,Bachelor’s,65.53,2,1
2644,17,Bachelor’s,72.07,0,1
2645,4,Bachelor’s,73.68,0,0
2646,1,Master’s,100.0,0,0
2647,5,Bachelor’s,65.62,1,1
2648,3,Master’s,81.82,1,1
2649,0,Bachelor’s,64.79,1,0
2650,5,Master’s,75.8,2,1
2651,4,High School,67.37,0,1
2652,2,Bachelor’s,81.9,0,1
2653,5,Bachelor’s,79.86,1,1
2654,5,High School,68.84,0,1
2655,10,Master’s,66.65,1,0
2656,10,PhD,74.08,1,1
2657,10,Master’s,64.91,1,1
2658,3,Bachelor’s,70.32,1,0
2659,1,Bachelor’s,75.49,0,0
2660,5,High School,64.7,0,1
2661,5,High School,64.65,1,1
2662,3,Master’s,65.78,1,0
2663,0,High School,73.09,1,1
2664,5,Bachelor’s,73.89,1,1
2665,3,Bachelor’s,59.38,2,0
2666,16,Master’s,73.64,2,1
2667,17,Bachelor’s,95.21,0,1
2668,3,High School,83.64,0,1
2669,12,Master’s,63.36,1,0
2670,3,Master’s,54.44,2,1
2671,5,Master’s,62.64,2,1
2672,3,High School,68.47,0,0
2673,0,Bachelor’s,59.89,0,0
2674,5,High School,60.0,0,1
2675,4,Master’s,70.11,0,0
2676,2,Bachelor’s,86.02,0,1
2677,1,High School,71.53,0,0
2678,16,Master’s,69.58,1,1
2679,7,High School,60.54,1,1
2680,2,Bachelor’s,68.66,0,1
2681,5,Master’s,63.78,0,1
2682,7,High School,55.49,0,1
2683,0,Bachelor’s,68.28,0,0
2684,1,Bachelor’s,80.18,0,1
2685,5,High School,67.56,0,1
2686,19,Master’s,72.79,0,1
2687,1,Master’s,61.94,0,0
2688,5,Bachelor’s,66.88,0,1
2689,8,Bachelor’s,69.09,2,1
2690,5,High School,65.63,0,1
2691,5,PhD,79.35,0,1
2692,9,Bachelor’s,85.87,1,1
2693,19,High School,80.2,2,1
2694,12,High School,89.57,0,0
2695,14,High School,78.58,1,1
2696,5,Bachelor’s,65.78,1,1
2697,9,High School,84.22,0,1
2698,10,High School,50.78,0,1
2699,16,Bachelor’s,73.45,2,1
2700,1,Bachelor’s,74.75,0,0
2701,5,Master’s,64.31,1,1
2702,5,Bachelor’s,78.55,1,1
2703,9,High School,65.58,2,1
2704,0,Bachelor’s,81.42,0,1
2705,5,Bachelor’s,78.97,0,1
2706,5,Master’s,77.83,0,1
2707,5,Master’s,74.42,1,1
2708,17,Bachelor’s,58.4,0,1
2709,2,Bachelor’s,81.72,1,0
2710,0,High School,69.07,1,0
2711,6,High School,66.67,0,1
2712,18,Bachelor’s,58.85,0,1
2713,0,Bachelor’s,75.11,0,0
2714,3,Bachelor’s,79.39,1,0
2715,1,Bachelor’s,60.18,1,0
2716,0,High School,68.77,0,0
2717,6,High School,75.15,0,1
2718,13,High School,70.39,0,0
2719,1,High School,92.74,1,1
2720,0,Bachelor’s,79.4,0,0
2721,9,Bachelor’s,61.38,2,1
2722,8,PhD,67.89,0,1
2723,1,Bachelor’s,62.92,1,0
2724,18,Bachelor’s,65.67,1,0
2725,18,Bachelor’s,71.9,1,1
2726,2,Master’s,77.78,1,0
2727,18,High School,55.39,0,1
2728,3,High School,76.82,0,0
2729,3,High School,76.37,1,0
2730,0,Bachelor’s,70.07,0,0
2731,2,Bachelor’s,70.99,0,0
2732,3,High School,74.23,2,0
2733,6,Master’s,76.75,1,1
2734,0,Master’s,70.32,0,0
2735,4,High School,65.26,1,0
2736,1,Master’s,92.1,3,1
2737,6,Master’s,83.34,2,1
2738,6,Bachelor’s,50.82,1,1
2739,8,Master’s,82.43,1,1
2740,20,High School,86.85,0,1
2741,4,Master’s,77.92,0,0
2742,5,Bachelor’s,68.05,0,1
2743,0,Bachelor’s,53.68,0,0
2744,3,Master’s,82.2,0,1
2745,9,High School,66.78,3,1
2746,3,Master’s,74.97,2,1
2747,3,Master’s,80.01,2,1
2748,8,Bachelor’s,52.25,0,1
2749,5,High School,56.68,0,1
2750,4,High School,87.19,1,1
2751,5,Bachelor’s,68.39,0,1
2752,1,Bachelor’s,79.52,2,0
2753,3,Bachelor’s,79.39,0,0
2754,3,Master’s,71.92,0,0
2755,5,High School,72.18,0,1
2756,3,Bachelor’s,71.38,1,0
2757,3,Bachelor’s,83.12,1,1
2758,10,High School,56.16,0,1
2759,4,Master’s,57.48,1,1
2760,2,Master’s,61.27,1,0
2761,0,Master’s,86.34,1,1
2762,4,Bachelor’s,56.75,3,0
2763,5,Bachelor’s,62.48,2,1
2764,4,Bachelor’s,68.41,1,0
2765,5,Bachelor’s,78.95,2,1
2766,14,Bachelor’s,93.99,0,1
2767,8,Master’s,77.64,2,1
2768,6,Bachelor’s,72.41,1,1
2769,0,Bachelor’s,61.85,1,1
2770,9,Bachelor’s,78.13,0,1
2771,8,Bachelor’s,75.75,0,0
2772,10,Master’s,82.3,0,0
2773,2,Bachelor’s,67.91,1,0
2774,1,Bachelor’s,76.09,3,0
2775,20,High School,75.06,0,1
2776,12,Bachelor’s,71.31,0,1
2777,2,Master’s,67.81,2,1
2778,10,Bachelor’s,69.35,0,1
2779,1,Bachelor’s,92.08,0,1
2780,0,High School,62.71,0,0
2781,8,Bachelor’s,60.68,1,1
2782,13,Bachelor’s,90.19,0,1
2783,1,High School,69.73,0,0
2784,1,Master’s,79.57,1,0
2785,4,Master’s,54.9,1,0
2786,1,PhD,78.14,2,1
2787,5,High School,56.04,2,1
2788,5,High School,70.51,1,1
2789,5,Bachelor’s,60.07,2,1
2790,1,Bachelor’s,64.51,1,0
2791,5,Master’s,66.74,0,1
2792,5,Bachelor’s,72.15,3,1
2793,8,Bachelor’s,84.64,1,1
2794,10,PhD,88.14,0,1
2795,9,High School,79.96,0,1
2796,2,Bachelor’s,69.26,0,0
2797,1,Bachelor’s,78.18,0,0
2798,5,Bachelor’s,62.83,0,1
2799,2,Bachelor’s,63.61,0,0
2800,5,Master’s,62.48,0,1
2801,5,Master’s,74.1,1,1
2802,8,Bachelor’s,57.31,0,1
2803,4,Bachelor’s,85.95,0,1
2804,3,High School,84.46,1,1
2805,10,Master’s,98.43,0,1
2806,3,Bachelor’s,74.49,0,0
2807,7,Master’s,81.02,1,1
2808,8,Bachelor’s,69.96,0,1
2809,4,Bachelor’s,83.15,0,1
2810,1,Bachelor’s,92.73,0,1
2811,1,Master’s,64.84,0,0
2812,0,Master’s,64.78,0,0
2813,11,Bachelor’s,76.27,2,1
2814,0,Master’s,66.7,0,0
2815,2,Bachelor’s,84.21,1,1
2816,10,Bachelor’s,55.18,1,1
2817,3,High School,77.47,2,0
2818,4,Bachelor’s,56.79,1,0
2819,20,High School,63.89,0,1
2820,4,Bachelor’s,77.44,0,0
2821,0,Bachelor’s,77.87,0,0
2822,6,Bachelor’s,82.14,0,1
2823,1,Bachelor’s,64.84,3,0
2824,2,Master’s,77.66,0,0
2825,0,High School,29.35,1,0
2826,7,Master’s,63.86,1,1
2827,1,High School,54.42,0,1
2828,5,Bachelor’s,77.08,1,1
2829,8,Bachelor’s,65.26,0,1
2830,13,Bachelor’s,79.99,2,1
2831,0,Bachelor’s,77.7,1,0
2832,3,Bachelor’s,100.0,0,1
2833,3,High School,71.22,1,1
2834,5,Master’s,65.44,0,1
2835,8,Bachelor’s,62.94,1,1
2836,5,Bachelor’s,67.92,2,0
2837,5,Master’s,84.25,0,1
2838,5,Bachelor’s,68.15,0,1
2839,0,Bachelor’s,62.52,0,0
2840,6,Bachelor’s,71.0,1,0
2841,0,Bachelor’s,83.71,1,1
2842,4,Bachelor’s,70.18,1,0
2843,19,Bachelor’s,67.6,2,1
2844,6,Bachelor’s,70.11,2,1
2845,2,Bachelor’s,83.73,3,1
2846,4,Master’s,64.14,1,1
2847,20,Bachelor’s,72.83,0,1
2848,6,Master’s,79.12,0,1
2849,2,Bachelor’s,65.22,0,0
2850,6,Bachelor’s,59.97,0,1
2851,1,Bachelor’s,66.52,0,0
2852,10,High School,47.47,0,1
2853,4,Master’s,57.4,2,1
2854,7,Bachelor’s,71.88,1,1
2855,1,Master’s,78.56,0,0
2856,4,High School,89.43,0,1
2857,3,Bachelor’s,73.6,0,0
2858,8,PhD,72.72,2,1
2859,1,High School,75.17,0,0
2860,4,High School,57.39,2,0
2861,13,Bachelor’s,84.47,1,1
2862,3,Master’s,98.71,0,1
2863,13,Master’s,66.25,3,1
2864,10,High School,68.38,1,1
2865,0,Master’s,69.37,0,0
2866,9,Bachelor’s,59.58,0,1
2867,0,Master’s,77.6,1,0
2868,9,Bachelor’s,54.23,0,1
2869,2,High School,67.83,0,0
2870,5,Bachelor’s,66.44,0,1
2871,0,High School,70.27,0,0
2872,3,High School,72.28,2,0
2873,4,Bachelor’s,73.81,1,0
2874,7,Master’s,78.65,2,1
2875,9,Bachelor’s,78.93,1,0
2876,4,PhD,86.7,0,1
2877,10,Bachelor’s,68.82,1,1
2878,8,Master’s,89.14,2,1
2879,3,Bachelor’s,64.5,0,1
2880,1,Bachelor’s,69.47,0,0
2881,8,Bachelor’s,65.11,0,1
2882,9,High School,62.45,2,1
2883,3,Bachelor’s,77.09,2,0
2884,0,Bachelor’s,51.12,2,0
2885,1,Master’s,84.65,3,1
2886,8,Bachelor’s,80.67,1,1
2887,5,PhD,57.32,0,1
2888,4,Master’s,81.5,1,1
2889,1,Bachelor’s,59.69,0,0
2890,4,Bachelor’s,73.78,0,0
2891,5,Bachelor’s,80.48,1,1
2892,5,PhD,80.62,1,1
2893,5,Master’s,65.35,0,1
2894,4,High School,63.83,0,0
2895,5,Bachelor’s,67.78,0,1
2896,10,Bachelor’s,72.94,1,1
2897,6,High School,60.24,0,1
2898,1,High School,66.71,2,0
2899,3,Bachelor’s,74.42,0,0
2900,5,Master’s,71.05,1,0
2901,4,Master’s,82.68,1,1
2902,2,Bachelor’s,77.41,1,0
2903,5,Bachelor’s,94.85,0,1
2904,6,Bachelor’s,71.36,0,0
2905,5,Bachelor’s,78.19,0,1
2906,4,High School,77.9,0,0
2907,2,Master’s,57.05,0,0
2908,4,Master’s,87.17,1,1
2909,5,Master’s,75.22,1,1
2910,10,Bachelor’s,49.56,1,1
2911,3,Bachelor’s,79.54,2,0
2912,6,Bachelor’s,72.78,0,1
2913,4,High School,74.61,0,0
2914,5,Master’s,69.85,1,1
2915,5,Bachelor’s,74.49,0,0
2916,9,High School,62.0,1,1
2917,0,Master’s,84.25,1,1
2918,15,Master’s,65.86,0,1
2919,5,Master’s,84.94,0,1
2920,8,Bachelor’s,76.58,1,1
2921,8,Bachelor’s,52.25,0,1
2922,7,Bachelor’s,47.36,1,1
2923,19,High School,60.97,0,1
2924,5,Bachelor’s,78.36,2,1
2925,5,Bachelor’s,65.73,0,1
2926,4,Master’s,68.38,1,0
2927,7,Bachelor’s,65.0,0,1
2928,0,Bachelor’s,70.9,1,0
2929,18,PhD,93.78,1,1
2930,5,Bachelor’s,64.9,0,1
2931,4,Bachelor’s,80.43,0,1
2932,4,Bachelor’s,48.9,1,0
2933,3,PhD,72.97,0,1
2934,11,Master’s,74.45,1,1
2935,7,High School,44.76,1,1
2936,17,Bachelor’s,65.05,2,1
2937,1,Master’s,70.04,0,1
2938,3,Bachelor’s,88.9,0,1
2939,4,High School,70.29,0,0
2940,2,Bachelor’s,92.41,0,0
2941,15,Master’s,72.1,0,1
2942,2,Bachelor’s,49.78,1,0
2943,7,Master’s,66.99,2,1
2944,5,Master’s,79.56,0,1
2945,3,High School,71.11,0,0
2946,5,Master’s,57.64,2,1
2947,5,Bachelor’s,70.61,1,1
2948,10,Master’s,95.11,1,1
2949,4,Master’s,77.88,2,1
2950,1,High School,86.75,0,1
2951,5,Master’s,81.81,0,1
2952,8,Master’s,84.28,0,1
2953,18,Bachelor’s,60.04,1,0
2954,3,Master’s,77.75,0,0
2955,1,Bachelor’s,60.98,0,0
2956,5,PhD,53.45,1,1
2957,2,Master’s,91.58,2,1
2958,7,Master’s,85.48,0,1
2959,1,Master’s,76.29,1,0
2960,4,Master’s,72.57,1,0
2961,2,Master’s,71.3,2,1
2962,0,Master’s,80.52,0,1
2963,10,Master’s,80.28,0,1
2964,0,High School,61.52,0,0
2965,2,Bachelor’s,69.62,0,0
2966,10,Bachelor’s,87.4,3,1
2967,1,Master’s,83.95,3,1
2968,4,Bachelor’s,59.46,0,0
2969,1,Bachelor’s,66.48,1,0
2970,4,PhD,79.26,2,0
2971,10,PhD,64.63,1,1
2972,1,PhD,67.15,0,0
2973,1,Bachelor’s,74.4,5,0
2974,3,Master’s,74.52,0,0
2975,6,Master’s,68.7,1,1
2976,7,Bachelor’s,73.48,0,1
2977,4,Master’s,77.3,3,1
2978,9,High School,60.4,0,0
2979,5,Bachelor’s,71.48,0,1
2980,8,Bachelor’s,63.57,0,1
2981,20,PhD,79.27,2,1
2982,3,Bachelor’s,63.45,1,0
2983,1,Master’s,65.57,2,1
2984,15,High School,64.19,1,1
2985,0,High School,91.21,0,1
